2556 strings generated
Maximum sample length: 23
Maximum input length: 25
Starting CFGTask Experiment
Model Type: VanillaController
Network Type: LinearSimpleStructNetwork
Struct Type: Stack
Learning Rate: 0.01
Batch Size: 10
Read Size: 2

-- Epoch 0 of 99 --

Batch 9: Loss = 5.3791, Accuracy = 44.0%

Batch 9: Loss = 2.1707, Accuracy = 47.1%
Batch 19: Loss = 1.7606, Accuracy = 71.0%
Batch 29: Loss = 1.8361, Accuracy = 62.5%
Batch 39: Loss = 1.8549, Accuracy = 60.0%
Batch 49: Loss = 1.9864, Accuracy = 79.3%
Batch 59: Loss = 1.9683, Accuracy = 75.0%
Batch 69: Loss = 1.7593, Accuracy = 46.4%
Batch 79: Loss = 1.9716, Accuracy = 35.5%
Epoch 7 Test: Loss = 2.0724, Accuracy = 62.4%

-- Epoch 8 of 99 --

Batch 9: Loss = 2.3502, Accuracy = 80.6%
Batch 19: Loss = 2.2194, Accuracy = 70.3%
Batch 29: Loss = 2.6357, Accuracy = 50.0%
Batch 39: Loss = 2.0284, Accuracy = 72.2%
Batch 49: Loss = 2.0617, Accuracy = 66.7%
Batch 59: Loss = 2.2000, Accuracy = 58.8%
Batch 69: Loss = 1.9164, Accuracy = 53.3%
Batch 79: Loss = 2.7133, Accuracy = 54.1%
Epoch 8 Test: Loss = 1.9638, Accuracy = 69.2%

-- Epoch 9 of 99 --

Batch 9: Loss = 2.7114, Accuracy = 50.0%
Batch 19: Loss = 1.8125, Accuracy = 66.7%
Batch 29: Loss = 2.3132, Accuracy = 64.9%
Batch 39: Loss = 1.7655, Accuracy = 76.7%
Batch 49: Loss = 1.4660, Accuracy = 62.1%
Batch 59: Loss = 1.9214, Accuracy = 60.0%
Batch 69: Loss = 2.7256, Accuracy = 68.4%
Batch 79: Loss = 2.3401, Accuracy = 64.9%
Epoch 9 Test: Loss = 1.8557, Accuracy = 66.6%

-- Epoch 10 of 99 --

Batch 9: Loss = 1.9598, Accuracy = 65.6%
Batch 19: Loss = 1.7257, Accuracy = 76.3%
Batch 29: Loss = 1.8525, Accuracy = 63.3%
Batch 39: Loss = 1.9069, Accuracy = 69.4%
Batch 49: Loss = 1.8643, Accuracy = 84.4%
Batch 59: Loss = 2.3973, Accuracy = 60.0%
Batch 69: Loss = 2.2048, Accuracy = 66.7%
Batch 79: Loss = 1.9527, Accuracy = 57.1%
Epoch 10 Test: Loss = 1.8742, Accuracy = 68.9%

-- Epoch 11 of 99 --

Batch 9: Loss = 1.8751, Accuracy = 58.6%
Batch 19: Loss = 1.8820, Accuracy = 78.8%
Batch 29: Loss = 2.0605, Accuracy = 63.6%
Batch 39: Loss = 2.0137, Accuracy = 68.8%
Batch 49: Loss = 1.6361, Accuracy = 76.7%
Batch 59: Loss = 1.6393, Accuracy = 74.2%
Batch 69: Loss = 2.2464, Accuracy = 56.2%
Batch 79: Loss = 1.4401, Accuracy = 90.0%
Epoch 11 Test: Loss = 1.8695, Accuracy = 67.2%

-- Epoch 12 of 99 --

Batch 9: Loss = 2.2376, Accuracy = 62.9%
Batch 19: Loss = 2.0736, Accuracy = 64.5%
Batch 29: Loss = 1.5073, Accuracy = 77.8%
Batch 39: Loss = 1.5248, Accuracy = 61.3%
Batch 49: Loss = 1.9757, Accuracy = 64.7%
Batch 59: Loss = 1.9248, Accuracy = 82.4%
Batch 69: Loss = 1.8818, Accuracy = 66.7%
Batch 79: Loss = 1.9036, Accuracy = 84.8%
Epoch 12 Test: Loss = 1.8778, Accuracy = 78.1%

-- Epoch 13 of 99 --

Batch 9: Loss = 1.8924, Accuracy = 68.8%
Batch 19: Loss = 1.8646, Accuracy = 62.5%
Batch 29: Loss = 1.3735, Accuracy = 90.0%
Batch 39: Loss = 1.3508, Accuracy = 71.0%
Batch 49: Loss = 1.4366, Accuracy = 75.0%
Batch 59: Loss = 1.5337, Accuracy = 75.0%
Batch 69: Loss = 1.6373, Accuracy = 58.6%
Batch 79: Loss = 1.4223, Accuracy = 69.0%
Epoch 13 Test: Loss = 1.7270, Accuracy = 73.4%

-- Epoch 14 of 99 --

Batch 9: Loss = 1.7383, Accuracy = 73.3%
Batch 19: Loss = 1.9067, Accuracy = 82.4%
Batch 29: Loss = 1.7462, Accuracy = 75.0%
Batch 39: Loss = 2.1201, Accuracy = 80.0%
Batch 49: Loss = 1.7386, Accuracy = 85.3%
Batch 59: Loss = 2.0718, Accuracy = 76.5%
Batch 69: Loss = 1.7540, Accuracy = 66.7%
Batch 79: Loss = 1.5482, Accuracy = 81.8%
Epoch 14 Test: Loss = 1.7648, Accuracy = 82.0%

-- Epoch 15 of 99 --

Batch 9: Loss = 1.6044, Accuracy = 79.4%
Batch 19: Loss = 1.7683, Accuracy = 74.3%
Batch 29: Loss = 1.3283, Accuracy = 73.3%
Batch 39: Loss = 1.4669, Accuracy = 75.8%
Batch 49: Loss = 1.6186, Accuracy = 73.3%
Batch 59: Loss = 1.4825, Accuracy = 75.8%
Batch 69: Loss = 1.7081, Accuracy = 70.6%
Batch 79: Loss = 1.3289, Accuracy = 81.8%
Epoch 15 Test: Loss = 1.7313, Accuracy = 69.5%

-- Epoch 16 of 99 --

Batch 9: Loss = 1.4097, Accuracy = 78.1%
Batch 19: Loss = 1.8613, Accuracy = 72.7%
Batch 29: Loss = 1.7271, Accuracy = 82.4%
Batch 39: Loss = 1.4052, Accuracy = 74.2%
Batch 49: Loss = 2.1798, Accuracy = 65.7%
Batch 59: Loss = 1.8875, Accuracy = 76.5%
Batch 69: Loss = 1.2268, Accuracy = 76.7%
Batch 79: Loss = 1.3733, Accuracy = 78.6%
Epoch 16 Test: Loss = 1.6439, Accuracy = 75.1%

-- Epoch 17 of 99 --

Batch 9: Loss = 1.9035, Accuracy = 69.4%
Batch 19: Loss = 1.5727, Accuracy = 87.5%
Batch 29: Loss = 1.5471, Accuracy = 80.0%
Batch 39: Loss = 1.7067, Accuracy = 72.4%
Batch 49: Loss = 1.5037, Accuracy = 71.9%
Batch 59: Loss = 1.3981, Accuracy = 90.3%
Batch 69: Loss = 2.2976, Accuracy = 51.4%
Batch 79: Loss = 1.7839, Accuracy = 67.6%
Epoch 17 Test: Loss = 1.8099, Accuracy = 73.7%

-- Epoch 18 of 99 --

Batch 9: Loss = 1.7065, Accuracy = 67.6%
Batch 19: Loss = 1.8778, Accuracy = 83.3%
Batch 29: Loss = 1.6329, Accuracy = 78.4%
Batch 39: Loss = 2.1636, Accuracy = 86.1%
Batch 49: Loss = 1.9367, Accuracy = 70.0%
Batch 59: Loss = 1.8593, Accuracy = 90.9%
Batch 69: Loss = 1.3514, Accuracy = 83.3%
Batch 79: Loss = 1.9867, Accuracy = 81.1%
Epoch 18 Test: Loss = 1.6023, Accuracy = 71.9%

-- Epoch 19 of 99 --

Batch 9: Loss = 1.3784, Accuracy = 88.6%
Batch 19: Loss = 1.5412, Accuracy = 72.4%
Batch 29: Loss = 1.6397, Accuracy = 80.0%
Batch 39: Loss = 1.5621, Accuracy = 76.5%
Batch 49: Loss = 2.0188, Accuracy = 80.0%
Batch 59: Loss = 1.2929, Accuracy = 75.0%
Batch 69: Loss = 1.1529, Accuracy = 81.2%
Batch 79: Loss = 1.5863, Accuracy = 65.7%
Epoch 19 Test: Loss = 1.5844, Accuracy = 73.7%
2556 strings generated
Maximum sample length: 23
Maximum input length: 25
Starting CFGTask Experiment
Model Type: VanillaController
Network Type: LSTMSimpleStructNetwork
Struct Type: Stack
Learning Rate: 0.01
Batch Size: 10
Read Size: 2

-- Epoch 0 of 99 --

Batch 9: Loss = 6.1722, Accuracy = 0.0%
Batch 19: Loss = 6.8578, Accuracy = 62.2%
Batch 29: Loss = 5.7844, Accuracy = 51.6%
Batch 39: Loss = 5.3825, Accuracy = 27.3%
Batch 49: Loss = 4.5111, Accuracy = 40.6%
Batch 59: Loss = 4.7510, Accuracy = 35.1%
Batch 69: Loss = 4.1367, Accuracy = 48.4%
Batch 79: Loss = 3.9733, Accuracy = 41.4%
Epoch 0 Test: Loss = 3.7141, Accuracy = 40.7%

-- Epoch 1 of 99 --

Batch 9: Loss = 4.0407, Accuracy = 45.7%
Batch 19: Loss = 4.3824, Accuracy = 34.2%
Batch 29: Loss = 3.3259, Accuracy = 37.1%
Batch 39: Loss = 4.0577, Accuracy = 48.6%
Batch 49: Loss = 2.3545, Accuracy = 46.7%
Batch 59: Loss = 2.7264, Accuracy = 30.0%
Batch 69: Loss = 2.4845, Accuracy = 53.1%
Batch 79: Loss = 2.6179, Accuracy = 54.8%
Epoch 1 Test: Loss = 2.5887, Accuracy = 48.8%

-- Epoch 2 of 99 --

Batch 9: Loss = 3.3737, Accuracy = 45.5%
Batch 19: Loss = 1.8004, Accuracy = 63.0%
Batch 29: Loss = 2.2646, Accuracy = 46.7%
Batch 39: Loss = 2.3647, Accuracy = 60.6%
Batch 49: Loss = 2.9899, Accuracy = 47.4%
Batch 59: Loss = 2.1655, Accuracy = 54.5%
Batch 69: Loss = 2.5268, Accuracy = 41.7%
Batch 79: Loss = 1.9241, Accuracy = 54.8%
Epoch 2 Test: Loss = 2.2193, Accuracy = 48.8%

-- Epoch 3 of 99 --

Batch 9: Loss = 1.8835, Accuracy = 67.6%
Batch 19: Loss = 2.2568, Accuracy = 59.4%
Batch 29: Loss = 2.0370, Accuracy = 63.6%
Batch 39: Loss = 2.8519, Accuracy = 52.5%
Batch 49: Loss = 2.7513, Accuracy = 65.8%
Batch 59: Loss = 2.8842, Accuracy = 47.2%
Batch 69: Loss = 2.4823, Accuracy = 68.6%
Batch 79: Loss = 2.2902, Accuracy = 42.9%
Epoch 3 Test: Loss = 2.0478, Accuracy = 52.1%

-- Epoch 4 of 99 --

Batch 9: Loss = 2.0517, Accuracy = 57.6%
Batch 19: Loss = 2.4096, Accuracy = 56.4%
Batch 29: Loss = 2.6231, Accuracy = 48.7%
Batch 39: Loss = 2.5607, Accuracy = 65.8%
Batch 49: Loss = 1.9352, Accuracy = 58.6%
Batch 59: Loss = 1.9505, Accuracy = 59.4%
Batch 69: Loss = 2.0056, Accuracy = 61.3%
Batch 79: Loss = 1.6786, Accuracy = 44.4%
Epoch 4 Test: Loss = 2.0557, Accuracy = 59.0%

-- Epoch 5 of 99 --

Batch 9: Loss = 2.1552, Accuracy = 50.0%
Batch 19: Loss = 1.8031, Accuracy = 59.4%
Batch 29: Loss = 1.7692, Accuracy = 51.6%
Batch 39: Loss = 2.2389, Accuracy = 62.5%
Batch 49: Loss = 2.6000, Accuracy = 46.2%
Batch 59: Loss = 2.1685, Accuracy = 65.7%
Batch 69: Loss = 2.1927, Accuracy = 46.9%
Batch 79: Loss = 1.9620, Accuracy = 48.4%
Epoch 5 Test: Loss = 1.9851, Accuracy = 49.4%

-- Epoch 6 of 99 --

Batch 9: Loss = 1.8651, Accuracy = 46.9%
Batch 19: Loss = 1.7317, Accuracy = 61.8%
Batch 29: Loss = 1.7696, Accuracy = 56.2%
Batch 39: Loss = 2.0391, Accuracy = 50.0%
Batch 49: Loss = 1.7748, Accuracy = 62.5%
Batch 59: Loss = 2.0608, Accuracy = 65.8%
Batch 69: Loss = 1.9556, Accuracy = 53.1%
Batch 79: Loss = 2.2225, Accuracy = 52.8%
Epoch 6 Test: Loss = 1.7949, Accuracy = 56.3%

-- Epoch 7 of 99 --

Batch 9: Loss = 2.3381, Accuracy = 48.6%
Batch 19: Loss = 1.6710, Accuracy = 59.4%
Batch 29: Loss = 2.0146, Accuracy = 55.6%
Batch 39: Loss = 2.3220, Accuracy = 60.5%
Batch 49: Loss = 2.2503, Accuracy = 42.9%
Batch 59: Loss = 1.6868, Accuracy = 62.5%
Batch 69: Loss = 2.4812, Accuracy = 57.9%
Batch 79: Loss = 2.4665, Accuracy = 47.2%
Epoch 7 Test: Loss = 1.8098, Accuracy = 59.0%

-- Epoch 8 of 99 --

Batch 9: Loss = 1.9532, Accuracy = 61.3%
Batch 19: Loss = 1.9399, Accuracy = 57.1%
Batch 29: Loss = 1.8785, Accuracy = 66.7%
Batch 39: Loss = 2.0783, Accuracy = 69.4%
Batch 49: Loss = 1.9356, Accuracy = 53.1%
Batch 59: Loss = 1.9341, Accuracy = 55.9%
Batch 69: Loss = 1.7332, Accuracy = 61.8%
Batch 79: Loss = 2.1872, Accuracy = 69.7%
Epoch 8 Test: Loss = 1.6244, Accuracy = 68.3%

-- Epoch 9 of 99 --

Batch 9: Loss = 1.8219, Accuracy = 74.3%
Batch 19: Loss = 1.6908, Accuracy = 70.3%
Batch 29: Loss = 1.7022, Accuracy = 64.5%
Batch 39: Loss = 1.8270, Accuracy = 55.9%
Batch 49: Loss = 1.7097, Accuracy = 57.6%
Batch 59: Loss = 2.0736, Accuracy = 64.1%
Batch 69: Loss = 1.5000, Accuracy = 75.0%
Batch 79: Loss = 1.4177, Accuracy = 75.0%
Epoch 9 Test: Loss = 1.4903, Accuracy = 71.0%

-- Epoch 10 of 99 --

Batch 9: Loss = 2.3307, Accuracy = 62.9%
Batch 19: Loss = 1.7102, Accuracy = 74.3%
Batch 29: Loss = 1.7923, Accuracy = 71.9%
Batch 39: Loss = 1.7446, Accuracy = 64.9%
Batch 49: Loss = 1.9794, Accuracy = 56.2%
Batch 59: Loss = 2.4173, Accuracy = 58.3%
Batch 69: Loss = 1.3159, Accuracy = 67.9%
Batch 79: Loss = 1.5952, Accuracy = 67.9%
Epoch 10 Test: Loss = 1.5167, Accuracy = 72.5%

-- Epoch 11 of 99 --

Batch 9: Loss = 2.0691, Accuracy = 60.5%
Batch 19: Loss = 1.5482, Accuracy = 78.8%
Batch 29: Loss = 1.9676, Accuracy = 65.8%
Batch 39: Loss = 1.9237, Accuracy = 55.9%
Batch 49: Loss = 1.6966, Accuracy = 67.6%
Batch 59: Loss = 1.8290, Accuracy = 65.7%
Batch 69: Loss = 1.8329, Accuracy = 62.9%
Batch 79: Loss = 2.1733, Accuracy = 66.7%
Epoch 11 Test: Loss = 1.4904, Accuracy = 62.6%

-- Epoch 12 of 99 --

Batch 9: Loss = 1.4410, Accuracy = 69.0%
Batch 19: Loss = 1.4317, Accuracy = 71.0%
Batch 29: Loss = 1.3950, Accuracy = 64.7%
Batch 39: Loss = 1.7653, Accuracy = 58.6%
Batch 49: Loss = 1.5490, Accuracy = 78.1%
Batch 59: Loss = 1.3020, Accuracy = 79.3%
Batch 69: Loss = 2.0255, Accuracy = 71.1%
Batch 79: Loss = 1.2454, Accuracy = 74.2%
Epoch 12 Test: Loss = 1.4038, Accuracy = 65.9%

-- Epoch 13 of 99 --

Batch 9: Loss = 1.3493, Accuracy = 58.6%
Batch 19: Loss = 1.6454, Accuracy = 59.4%
Batch 29: Loss = 1.3909, Accuracy = 86.1%
Batch 39: Loss = 1.6671, Accuracy = 61.3%
Batch 49: Loss = 1.3994, Accuracy = 75.8%
Batch 59: Loss = 1.8072, Accuracy = 69.4%
Batch 69: Loss = 1.5581, Accuracy = 87.8%
Batch 79: Loss = 1.5264, Accuracy = 76.3%
Epoch 13 Test: Loss = 1.3161, Accuracy = 76.6%

-- Epoch 14 of 99 --

Batch 9: Loss = 1.3911, Accuracy = 71.9%
Batch 19: Loss = 1.6278, Accuracy = 80.6%
Batch 29: Loss = 1.4676, Accuracy = 58.6%
Batch 39: Loss = 1.8109, Accuracy = 67.6%
Batch 49: Loss = 1.6100, Accuracy = 61.8%
Batch 59: Loss = 1.1447, Accuracy = 79.4%
Batch 69: Loss = 2.0872, Accuracy = 53.8%
Batch 79: Loss = 1.6797, Accuracy = 70.6%
Epoch 14 Test: Loss = 1.4518, Accuracy = 73.7%

-- Epoch 15 of 99 --

Batch 9: Loss = 1.3776, Accuracy = 79.4%
Batch 19: Loss = 1.4659, Accuracy = 76.7%
Batch 29: Loss = 0.9332, Accuracy = 58.3%
Batch 39: Loss = 1.3015, Accuracy = 87.1%
Batch 49: Loss = 1.9883, Accuracy = 73.7%
Batch 59: Loss = 1.3115, Accuracy = 72.7%
Batch 69: Loss = 1.9053, Accuracy = 66.7%
Batch 79: Loss = 1.6348, Accuracy = 62.5%
Epoch 15 Test: Loss = 1.2384, Accuracy = 70.1%

-- Epoch 16 of 99 --

Batch 9: Loss = 1.9104, Accuracy = 59.0%
Batch 19: Loss = 1.7372, Accuracy = 57.6%
Batch 29: Loss = 1.5445, Accuracy = 65.7%
Batch 39: Loss = 1.8590, Accuracy = 59.5%
Batch 49: Loss = 1.5580, Accuracy = 79.4%
Batch 59: Loss = 1.5345, Accuracy = 73.0%
Batch 69: Loss = 1.2095, Accuracy = 75.8%
Batch 79: Loss = 0.9336, Accuracy = 82.1%
Epoch 16 Test: Loss = 1.4642, Accuracy = 67.4%

-- Epoch 17 of 99 --

Batch 9: Loss = 0.6945, Accuracy = 68.0%
Batch 19: Loss = 1.2771, Accuracy = 74.2%
Batch 29: Loss = 1.3850, Accuracy = 83.9%
Batch 39: Loss = 1.2497, Accuracy = 64.5%
Batch 49: Loss = 1.0549, Accuracy = 72.7%
Batch 59: Loss = 1.1507, Accuracy = 77.4%
Batch 69: Loss = 1.6764, Accuracy = 82.9%
Batch 79: Loss = 1.2310, Accuracy = 60.7%
Epoch 17 Test: Loss = 1.7828, Accuracy = 51.5%

-- Epoch 18 of 99 --

Batch 9: Loss = 1.7874, Accuracy = 71.8%
Batch 19: Loss = 1.3072, Accuracy = 84.4%
Batch 29: Loss = 1.8553, Accuracy = 80.6%
Batch 39: Loss = 1.2125, Accuracy = 78.1%
Batch 49: Loss = 1.0852, Accuracy = 78.1%
Batch 59: Loss = 0.9753, Accuracy = 80.6%
Batch 69: Loss = 1.3056, Accuracy = 71.9%
Batch 79: Loss = 1.6230, Accuracy = 83.3%
Epoch 18 Test: Loss = 1.2441, Accuracy = 81.1%

-- Epoch 19 of 99 --

Batch 9: Loss = 1.5425, Accuracy = 61.3%
Batch 19: Loss = 1.7278, Accuracy = 67.6%
Batch 29: Loss = 1.3220, Accuracy = 81.1%
Batch 39: Loss = 1.4543, Accuracy = 68.6%
Batch 49: Loss = 1.3163, Accuracy = 60.6%
Batch 59: Loss = 1.1700, Accuracy = 80.0%
Batch 69: Loss = 1.3182, Accuracy = 74.1%
Batch 79: Loss = 1.6463, Accuracy = 70.3%
Epoch 19 Test: Loss = 1.2172, Accuracy = 74.6%

-- Epoch 20 of 99 --

Batch 9: Loss = 1.4294, Accuracy = 78.8%
Batch 19: Loss = 1.5456, Accuracy = 85.3%
Batch 29: Loss = 1.0942, Accuracy = 65.4%
Batch 39: Loss = 1.6078, Accuracy = 67.6%
Batch 49: Loss = 0.9514, Accuracy = 78.6%
Batch 59: Loss = 1.4444, Accuracy = 63.9%
Batch 69: Loss = 1.5054, Accuracy = 73.0%
Batch 79: Loss = 1.2853, Accuracy = 76.7%
Epoch 20 Test: Loss = 1.2271, Accuracy = 71.9%

-- Epoch 21 of 99 --

Batch 9: Loss = 1.1385, Accuracy = 71.0%
Batch 19: Loss = 1.4479, Accuracy = 64.5%
Batch 29: Loss = 1.4951, Accuracy = 65.8%
Batch 39: Loss = 1.6429, Accuracy = 67.6%
Batch 49: Loss = 1.3307, Accuracy = 78.8%
Batch 59: Loss = 1.2941, Accuracy = 84.2%
Batch 69: Loss = 1.3080, Accuracy = 67.6%
Batch 79: Loss = 1.3325, Accuracy = 77.8%
Epoch 21 Test: Loss = 1.2797, Accuracy = 73.7%

-- Epoch 22 of 99 --

Batch 9: Loss = 2.0954, Accuracy = 79.5%
Batch 19: Loss = 1.2887, Accuracy = 80.0%
Batch 29: Loss = 1.4458, Accuracy = 67.6%
Batch 39: Loss = 1.1070, Accuracy = 66.7%
Batch 49: Loss = 1.3039, Accuracy = 78.6%
Batch 59: Loss = 1.4052, Accuracy = 62.5%
Batch 69: Loss = 1.4863, Accuracy = 63.6%
Batch 79: Loss = 1.6178, Accuracy = 73.7%
Epoch 22 Test: Loss = 1.4125, Accuracy = 71.6%

-- Epoch 23 of 99 --

Batch 9: Loss = 1.3956, Accuracy = 59.4%
Batch 19: Loss = 1.2475, Accuracy = 73.7%
Batch 29: Loss = 1.1554, Accuracy = 73.5%
Batch 39: Loss = 1.8967, Accuracy = 62.9%
Batch 49: Loss = 1.6732, Accuracy = 82.5%
Batch 59: Loss = 1.2302, Accuracy = 72.7%
Batch 69: Loss = 1.5075, Accuracy = 51.6%
Batch 79: Loss = 1.1940, Accuracy = 94.9%
Epoch 23 Test: Loss = 1.1828, Accuracy = 81.7%

-- Epoch 24 of 99 --

Batch 9: Loss = 1.2015, Accuracy = 70.0%
Batch 19: Loss = 1.6883, Accuracy = 79.5%
Batch 29: Loss = 1.5068, Accuracy = 60.6%
Batch 39: Loss = 1.7765, Accuracy = 69.4%
Batch 49: Loss = 1.2539, Accuracy = 86.5%
Batch 59: Loss = 0.8937, Accuracy = 71.9%
Batch 69: Loss = 1.4283, Accuracy = 71.4%
Batch 79: Loss = 1.4459, Accuracy = 59.4%
Epoch 24 Test: Loss = 1.2827, Accuracy = 68.9%

-- Epoch 25 of 99 --

Batch 9: Loss = 1.3687, Accuracy = 71.9%
Batch 19: Loss = 1.2745, Accuracy = 68.8%
Batch 29: Loss = 1.4814, Accuracy = 68.8%
Batch 39: Loss = 1.1470, Accuracy = 87.1%
Batch 49: Loss = 1.2767, Accuracy = 78.1%
Batch 59: Loss = 1.5076, Accuracy = 67.6%
Batch 69: Loss = 0.9278, Accuracy = 77.8%
Batch 79: Loss = 1.1771, Accuracy = 77.1%
Epoch 25 Test: Loss = 1.1798, Accuracy = 74.6%

-- Epoch 26 of 99 --

Batch 9: Loss = 1.6594, Accuracy = 72.5%
Batch 19: Loss = 1.4273, Accuracy = 70.0%
Batch 29: Loss = 1.5180, Accuracy = 71.1%
Batch 39: Loss = 1.8605, Accuracy = 64.9%
Batch 49: Loss = 1.4355, Accuracy = 67.7%
Batch 59: Loss = 0.9975, Accuracy = 65.5%
Batch 69: Loss = 1.3197, Accuracy = 60.7%
Batch 79: Loss = 1.2002, Accuracy = 80.0%
Epoch 26 Test: Loss = 1.2312, Accuracy = 66.2%

-- Epoch 27 of 99 --

Batch 9: Loss = 1.3603, Accuracy = 82.5%
Batch 19: Loss = 1.2622, Accuracy = 68.6%
Batch 29: Loss = 1.3803, Accuracy = 86.7%
Batch 39: Loss = 1.1263, Accuracy = 79.4%
Batch 49: Loss = 1.2751, Accuracy = 72.7%
Batch 59: Loss = 1.3857, Accuracy = 71.4%
Batch 69: Loss = 1.6258, Accuracy = 61.1%
Batch 79: Loss = 1.6979, Accuracy = 72.2%
Epoch 27 Test: Loss = 1.2327, Accuracy = 82.3%

-- Epoch 28 of 99 --

Batch 9: Loss = 0.8845, Accuracy = 89.3%
Batch 19: Loss = 1.4016, Accuracy = 75.8%
Batch 29: Loss = 1.4938, Accuracy = 72.2%
Batch 39: Loss = 1.2900, Accuracy = 72.2%
Batch 49: Loss = 1.5318, Accuracy = 63.9%
Batch 59: Loss = 1.0832, Accuracy = 75.8%
Batch 69: Loss = 1.0642, Accuracy = 80.0%
Batch 79: Loss = 1.0371, Accuracy = 76.7%
Epoch 28 Test: Loss = 1.4979, Accuracy = 75.7%

-- Epoch 29 of 99 --

Batch 9: Loss = 1.4115, Accuracy = 64.7%
Batch 19: Loss = 1.5145, Accuracy = 62.5%
Batch 29: Loss = 1.5754, Accuracy = 86.1%
Batch 39: Loss = 1.2270, Accuracy = 81.2%
Batch 49: Loss = 1.4486, Accuracy = 60.0%
Batch 59: Loss = 1.2074, Accuracy = 60.0%
Batch 69: Loss = 1.4843, Accuracy = 78.9%
Batch 79: Loss = 1.5279, Accuracy = 68.6%
Epoch 29 Test: Loss = 1.4118, Accuracy = 58.1%

-- Epoch 30 of 99 --

Batch 9: Loss = 1.2215, Accuracy = 63.6%
Batch 19: Loss = 1.3971, Accuracy = 56.7%
Batch 29: Loss = 2.3635, Accuracy = 63.2%
Batch 39: Loss = 2.4767, Accuracy = 53.8%
Batch 49: Loss = 1.5837, Accuracy = 90.3%
Batch 59: Loss = 1.0438, Accuracy = 80.6%
Batch 69: Loss = 1.4089, Accuracy = 69.4%
Batch 79: Loss = 1.3694, Accuracy = 87.5%
Epoch 30 Test: Loss = 1.2174, Accuracy = 69.2%

-- Epoch 31 of 99 --

Batch 9: Loss = 2.0933, Accuracy = 62.5%
Batch 19: Loss = 1.6013, Accuracy = 70.6%
Batch 29: Loss = 1.2855, Accuracy = 62.9%
Batch 39: Loss = 1.5124, Accuracy = 63.2%
Batch 49: Loss = 1.0127, Accuracy = 81.2%
Batch 59: Loss = 1.3373, Accuracy = 65.6%
Batch 69: Loss = 1.3855, Accuracy = 66.7%
Batch 79: Loss = 1.6997, Accuracy = 75.0%
Epoch 31 Test: Loss = 1.1505, Accuracy = 74.0%

-- Epoch 32 of 99 --

Batch 9: Loss = 1.2115, Accuracy = 75.0%
Batch 19: Loss = 1.1473, Accuracy = 85.3%
Batch 29: Loss = 1.0264, Accuracy = 78.1%
Batch 39: Loss = 1.3287, Accuracy = 62.5%
Batch 49: Loss = 1.3559, Accuracy = 77.1%
Batch 59: Loss = 1.7534, Accuracy = 80.5%
Batch 69: Loss = 1.7853, Accuracy = 75.0%
Batch 79: Loss = 1.5722, Accuracy = 67.6%
Epoch 32 Test: Loss = 1.2033, Accuracy = 68.9%
2556 strings generated
Maximum sample length: 23
Maximum input length: 25
Starting CFGTask Experiment
Model Type: VanillaController
Network Type: LSTMSimpleStructNetwork
Struct Type: Stack
Learning Rate: 0.01
Batch Size: 10
Read Size: 2

-- Epoch 0 of 99 --

Batch 9: Loss = 7.0577, Accuracy = 42.9%
Batch 19: Loss = 6.1026, Accuracy = 54.3%
Batch 29: Loss = 5.1307, Accuracy = 38.7%
Batch 39: Loss = 5.3385, Accuracy = 43.2%
Batch 49: Loss = 5.5007, Accuracy = 31.4%
Batch 59: Loss = 3.7680, Accuracy = 39.4%
Batch 69: Loss = 4.6342, Accuracy = 42.9%
Batch 79: Loss = 3.7415, Accuracy = 45.5%
Epoch 0 Test: Loss = 3.6279, Accuracy = 45.2%

-- Epoch 1 of 99 --

Batch 9: Loss = 4.6040, Accuracy = 34.2%
Batch 19: Loss = 3.1384, Accuracy = 54.8%
Batch 29: Loss = 3.6053, Accuracy = 47.1%
Batch 39: Loss = 3.5653, Accuracy = 43.6%
Batch 49: Loss = 3.1194, Accuracy = 38.2%
Batch 59: Loss = 2.4740, Accuracy = 43.3%
Batch 69: Loss = 2.5818, Accuracy = 47.1%
Batch 79: Loss = 2.8195, Accuracy = 36.1%
Epoch 1 Test: Loss = 2.4653, Accuracy = 48.9%

-- Epoch 2 of 99 --

Batch 9: Loss = 2.3879, Accuracy = 40.6%
Batch 19: Loss = 2.4240, Accuracy = 41.2%
Batch 29: Loss = 2.0782, Accuracy = 42.4%
Batch 39: Loss = 2.6701, Accuracy = 64.7%
Batch 49: Loss = 2.2067, Accuracy = 50.0%
Batch 59: Loss = 2.8001, Accuracy = 60.6%
Batch 69: Loss = 2.1234, Accuracy = 36.7%
Batch 79: Loss = 2.5019, Accuracy = 65.7%
Epoch 2 Test: Loss = 2.3744, Accuracy = 55.1%

-- Epoch 3 of 99 --

Batch 9: Loss = 2.3550, Accuracy = 42.9%
Batch 19: Loss = 2.2586, Accuracy = 57.6%
Batch 29: Loss = 2.6488, Accuracy = 52.9%
Batch 39: Loss = 3.1640, Accuracy = 38.9%
Batch 49: Loss = 2.3538, Accuracy = 50.0%
Batch 59: Loss = 2.3268, Accuracy = 60.0%
Batch 69: Loss = 2.2573, Accuracy = 53.1%
Batch 79: Loss = 2.2346, Accuracy = 48.5%
